Timestamp	id #	OutputFilename	AttenuationR	BBNlowerFreqR	BBNupperFreqR	AmplitudeR	TimeShiftR	RampUpR	HoldTimeR	RampDownR	OutputTimestampR	OutputTimeWithDelayR	FixedDelayR	PA5idR	WavFilenameR	ToneFreqR	PhaseDegR	AttenuationL	BBNlowerFreqL	BBNupperFreqL	AmplitudeL	TimeShiftL	RampUpL	HoldTimeL	RampDownL	OutputTimestampL	OutputTimeWithDelayL	FixedDelayL	PA5idL	WavFilenameL	ToneFreqL	PhaseDegL	timestamp1	cluster1
																																	192918768.8	1
																																	192987323.8	1
																																	192996340	1
																																	194608546.9	1
																																	194849837.3	1
																																	194900462.3	1
																																	194975342.3	1
																																	194978932.3	1
																																	195223783.2	1
																																	196574871.6	1
																																	196591996.6	1
																																	196861595.8	1
																																	196890566.3	1
																																	197090071.3	1
																																	197229091.7	1
																																	198538588.9	1
																																	198580584.4	1
																																	198857677.3	1
																																	198923679.8	1
																																	199092585.3	1
																																	200503332.9	1
																																	200533007.9	1
																																	200982843.8	1
																																	202585146.4	1
																																	203232119	1
																																	203945619.1	1
																																	203957769.1	1
																																	204479135	1
																																	204518450.4	1
																																	204583495.4	1
																																	204894162.1	1
																																	204904715.9	1
																																	204982266.3	1
																																	205246341.7	1
																																	206269623.5	1
																																	206608483.9	1
																																	206982704.8	1
																																	207163041.5	1
																																	208505720	1
																																	208513668.7	1
																																	208538117.9	1
																																	208553867.9	1
																																	208560142.9	1
																																	208582972.9	1
																																	208731192.9	1
																																	210493016.5	1
																																	210552791.5	1
																																	210570091.5	1
																																	210582791.5	1
																																	210847811.9	1
																																	211074852.3	1
																																	218455527.3	1
																																	219083377.4	1
																																	220485940	1
																																	220658785.5	1
																																	226442436.1	1
																																	226564573.6	1
																																	226751226.5	1
																																	230456923.6	1
																																	231084664.5	1
																																	233172748.4	1
																																	234745651.5	1
																																	236959605.5	1
																																	238478798.6	1
																																	240868758	1
																																	242777096.5	1
																																	244961705.5	1
																																	247087739.5	1
																																	248447502.2	1
																																	248749997.6	1
																																	250916877.8	1
																																	255083309.5	1
																																	258477515.7	1
																																	258872631.6	1
																																	260509149.2	1
																																	262731774.9	1
																																	263072249.1	1
																																	264449506.8	1
																																	264537381.8	1
																																	264872747.6	1
																																	266522365.7	1
																																	268449029.3	1
																																	269902863.2	1
																																	273854839.4	1
																																	274453677.8	1
																																	274462277.8	1
																																	274790101.2	1
																																	274901131.2	1
																																	274956826.2	1
																																	274964031.2	1
																																	274967351.2	1
																																	275143741.6	1
																																	276609814.3	1
																																	276658099.3	1
																																	276673539.3	1
																																	276680610.5	1
																																	276691881	1
																																	276786709.7	1
																																	276794284.7	1
																																	276805464.7	1
																																	277019305.2	1
																																	277182860.6	1
																																	277854821.5	1
																																	278363057.8	1
																																	278453882.8	1
																																	278461762.8	1
																																	278490212.8	1
																																	278498457.8	1
																																	278503937.8	1
																																	278752803.3	1
																																	278778273.3	1
																																	280481263.9	1
																																	280510211.8	1
																																	280801957.2	1
																																	280873057.2	1
																																	280961787.7	1
																																	280987162.7	1
																																	280989427.7	1
																																	280991702.7	1
																																	281594091.1	1
																																	283144921.7	1
																																	284506743.9	1
																																	284511998.9	1
																																	285343418.1	1
																																	285571688.6	1
																																	285858061.5	1
																																	285860896.5	1
																																	285864036.5	1
																																	285866636.5	1
																																	285868211.5	1
																																	285873111.5	1
																																	285880432.8	0
																																	285881807.8	0
																																	285882957.8	0
																																	285884157.8	0
																																	285885232.8	0
																																	285885832.8	0
																																	285887032.8	0
																																	285895111.5	1
																																	285895261.5	1
																																	286450220.3	1
																																	286798673.3	1
																																	286967393.7	1
																																	287128885	0
																																	287142959.2	1
																																	288659906.8	0
																																	288787141.8	1
																																	288789781.8	1
																																	288791661.8	1
																																	288796932.3	1
																																	288951332.3	1
																																	288954152.3	1
																																	289958380.3	1
																																	292374238.9	1
																																	292501743.9	1
																																	292790559.3	1
																																	292808800.6	1
																																	292827079.3	1
																																	292917404.8	1
																																	296453956.4	1
																																	296457891.4	1
																																	296764486.8	1
																																	297130402.7	1
																																	298452266.2	1
																																	298459942.4	1
																																	298501454.9	1
																																	299100036.3	1
																																	299854342.6	1
																																	299971123	1
																																	300453788.9	1
																																	300780924.4	1
																																	301150625.2	1
																																	301895986.6	1
																																	304453477.2	1
																																	306479662.5	1
																																	306573661.2	1
																																	307136286.3	1
																																	308457463.5	1
																																	308876999.4	1
																																	308894794.4	1
																																	309140086.1	1
																																	309271907.8	1
																																	309833831.1	1
																																	310786567.9	1
																																	312974589.4	1
																																	314055369.1	1
																																	314926685.9	1
																																	314951710.9	1
																																	315739822.2	1
																																	316968499.4	1
																																	323312751.3	1
																																	325740650.7	1
																																	328918241.5	1
																																	329636152.8	1
																																	329648814.5	0
																																	329649439.5	0
																																	329650139.5	0
																																	329870643.3	1
																																	329877539.5	0
																																	329879564.5	0
																																	330029613.7	1
																																	330038043.7	0
																																	330039735	0
																																	330041985	0
																																	330128055.4	1
																																	330136830.4	0
																																	330284555.4	0
																																	330285880.4	0
																																	330424479.6	1
																																	330426164.6	1
																																	330432375.8	0
																																	330432600.8	0
																																	330434000.8	0
																																	330435300.8	0
																																	330560475.8	0
																																	330561925.8	0
																																	330740746.3	0
																																	330865191.7	0
																																	330917900.5	1
																																	331118965.9	1
																																	331187750.9	1
																																	331551728	1
																																	331553986.8	1
																																	331558854.3	1
																																	331676516.8	1
																																	331678181.8	1
																																	331995677.2	1
																																	332049757.7	1
																																	332388578.1	1
																																	332396064.4	1
																																	332458628.1	1
																																	332463103.1	1
																																	332545348.6	1
																																	332648723.6	1
																																	332709084.8	1
																																	332937859	1
																																	333217421.1	1
																																	333675230.3	1
																																	333815640.8	1
																																	333932583.7	1
																																	334384052.9	1
																																	334692193.8	1
																																	335090523	1
																																	335122163.4	1
																																	335133959.7	1
																																	335175388.4	1
																																	335238184.7	1
																																	335263534.7	1
																																	335555868.9	1
																																	336217480.2	1
																																	336231941.4	1
																																	336277966.4	1
																																	336280930.2	1
																																	336290366.4	0
																																	336292191.4	0
																																	336294180.2	0
																																	336332813.1	1
																																	336593782.3	1
																																	336652282.3	1
																																	336654011.1	1
																																	336660236.1	1
																																	336662486.1	1
																																	336809056.5	1
																																	336826656.5	1
																																	336878461.5	1
																																	336887477.8	1
																																	336891006.5	1
																																	336893731.5	1
																																	336896752.8	0
																																	336897277.8	0
																																	337022582	1
																																	337024274.5	1
																																	337084902	1
																																	337099127	1
																																	337099327	1
																																	337105273.2	0
																																	337107023.2	0
																																	337109073.2	0
																																	337243777	1
																																	337322807.4	1
																																	337331297.4	1
																																	337333172.4	1
																																	337335468.6	0
																																	337338907.4	1
																																	337423593.6	1
																																	337522189.1	1
																																	337922163.3	1
																																	338292600.4	1
																																	338294864.2	1
																																	339210760.9	1
																																	339215345.9	1
																																	339218245.9	1
																																	339490281.4	1
																																	339506541.4	1
																																	339953627.3	1
																																	339958582.3	1
																																	340122117.7	1
																																	340945384	1
																																	341490867.4	1
																																	342145566.2	1
																																	342542697.1	1
																																	342675202.1	1
																																	342757102.6	1
																																	342959998	1
																																	342962743	0
																																	343079059.3	1
																																	343296543.4	1
																																	343489988.9	1
																																	343566078.9	1
																																	343667959.3	1
																																	343868074.3	0
																																	343944494.8	1
																																	344133320.2	1
																																	344295825.2	1
																																	344427410.7	1
																																	344440735.7	1
																																	344453133.2	1
																																	344479256.9	1
																																	344526670.7	1
																																	344539345.7	1
																																	344564290.7	1
																																	344570256.9	1
																																	344580133.2	1
																																	345394772.4	1
																																	345492242.4	1
																																	345564560.4	1
																																	345617872.9	1
																																	345620062.9	1
																																	345729997.9	1
																																	345863593.3	1
																																	346288159.2	1
																																	346712499.6	1
																																	346721854.6	1
																																	347389341	1
																																	347392477.2	1
																																	347698881.8	1
																																	348452955.7	1
																																	348472908.2	1
																																	349022049	1
																																	349505086.2	1
																																	349508669.9	1
																																	350018278.3	1
																																	350025190.8	1
																																	350454892.9	1
																																	350814137.6	1
																																	350818058.8	1
																																	350819733.8	1
																																	351037683	1
																																	351039954.3	1
																																	351235758	1
																																	351238738	1
																																	351333374.7	1
																																	351335353.5	1
																																	351437976	1
																																	351582373.9	1
																																	351702653.9	1
																																	351848119.3	0
																																	352444995.2	1
																																	352448601.9	1
																																	352451855.7	1
																																	352677980.7	1
																																	352707511.1	1
																																	352720322.4	0
																																	352732422.4	0
																																	352753376.1	1
																																	352763976.1	1
																																	352790206.1	1
																																	352832026.1	1
																																	352840206.1	1
																																	352856156.1	1
																																	352858586.1	1
																																	352872426.1	1
																																	352874147.4	1
																																	352896373.6	1
																																	352906011.1	1
																																	352989401.6	1
																																	353512147.4	1
																																	354117403.8	1
																																	354455379.2	1
																																	354989345.1	1
																																	354989645.1	1
																																	355695496.4	1
																																	355696996.4	1
																																	355699381.4	1
																																	355705746.4	1
																																	355920913.1	1
																																	355999116.9	1
																																	356125467.3	1
																																	356130737.3	1
																																	356208292.3	1
																																	356213472.3	1
																																	356215687.3	1
																																	356281632.7	1
																																	356404092.7	1
																																	356535478.2	1
																																	357024729.1	1
																																	358373531.3	1
																																	358387846.7	1
																																	360976796.1	1
																																	362060853.3	1
																																	362061978.3	1
																																	362066478.3	1
																																	364455582.8	1
																																	365913822.9	1
																																	366148880.9	1
																																	366413771.3	1
																																	366428712.6	1
																																	367765314	1
																																	368366700.3	1
																																	368433635.3	1
																																	368491221.5	1
																																	368990251.2	1
																																	368997446.2	1
																																	369082221.6	1
																																	369351767	1
																																	369542928.3	1
																																	369610537.5	1
																																	369651702.5	1
																																	369675302.5	1
																																	369686348.7	1
																																	369695812.5	1
																																	369705427.5	1
																																	369714432.5	1
																																	369723032.5	1
																																	369731487.5	1
																																	369731662.5	1
																																	369739325	1
																																	369756875	1
																																	369764977.5	1
																																	369773923.7	1
																																	369782572.9	1
																																	369790994.2	1
																																	369811197.9	1
																																	369850372.9	1
																																	369864427.9	1
																																	369888977.9	1
																																	369892447.9	1
																																	369899647.9	1
																																	369915072.9	1
																																	369925072.9	1
																																	369946444.2	1
																																	369955472.9	1
																																	369966897.9	1
																																	370000697.9	1
																																	370004057.9	1
																																	370850714.7	1
																																	370872089.7	1
																																	371052225.1	1
																																	371512162.3	1
																																	372226512.3	1
																																	372990088.7	1
																																	373011663.7	1
																																	373308631.6	1
																																	373909245.4	1
																																	375352014.3	1
																																	375380648.1	1
																																	375878519	1
																																	375885169	1
																																	375891334	1
																																	376207774.9	1
																																	376211054.9	1
																																	377755257.5	0
																																	377907842.9	1
																																	377909717.9	1
																																	378167298.4	1
																																	378247998.4	1
																																	378318043.4	1
																																	378320763.4	1
																																	378475930.1	1
																																	378529283.8	1
																																	378539230.1	0
																																	378578814.3	1
																																	378589729.3	1
																																	378600529.3	1
																																	378610979.3	1
																																	378621209.3	1
																																	378696714.3	1
																																	378697014.3	1
																																	378705854.3	1
																																	378714514.3	1
																																	378731609.3	1
																																	378747729.3	1
																																	378765954.3	1
																																	378780750.5	1
																																	378797425.5	1
																																	378813234.7	1
																																	378823229.7	1
																																	378836474.7	1
																																	378844249.7	1
																																	378845999.7	1
																																	378861299.7	1
																																	378868499.7	1
																																	378892954.7	1
																																	378902109.7	1
																																	378913146	1
																																	378916197.2	1
																																	378920397.2	1
																																	378932521	1
																																	378946521	1
																																	378951959.7	1
																																	378956971	1
																																	378963759.7	1
																																	378994984.7	1
																																	379007299.7	1
																																	379026571	1
																																	379419086.9	1
																																	379530811	1
																																	379543532.3	1
																																	380421172.4	1
																																	380423747.4	1
																																	385371186.6	1
																																	385474827.1	1
																																	385484377.1	1
																																	385684932.1	1
																																	386343630.9	1
																																	386356463.4	0
																																	386981219.7	1
																																	386982844.7	1
																																	387617103.6	1
																																	388237769.4	1
																																	388299293.2	1
																																	388607384.1	1
																																	388941288.3	1
																																	389445024.2	1
																																	389740120	1
																																	389912590	1
																																	389914865	1
																																	390375990.9	1
																																	390377628.4	1
																																	390379260.9	1
																																	390658301.4	1
																																	390808196.8	1
																																	390813446.8	1
																																	391082013.5	1
																																	391269358.9	0
																																	391270883.9	0
																																	391715928.6	1
																																	391731408.6	1
																																	392217024.5	1
																																	392378014.9	1
																																	392572399.9	1
																																	392978255.8	1
																																	393714342.1	0
																																	393889235.1	1
																																	394206788	1
																																	394210308	1
																																	394213513	1
																																	394608278.9	1
																																	394942269.3	1
																																	394944516.8	1
																																	394953919.3	1
																																	395522560.6	1
																																	396630832.9	0
																																	397246733.7	1
																																	397406365.4	1
																																	398153765.5	1
																																	399847228.6	1
																																	400708810.4	1
																																	401343696.2	1
																																	401349831.2	1
																																	402194458	1
																																	402395098.5	1
																																	402586465.1	1
																																	402604528.9	1
																																	402779928.9	1
																																	402784190.1	1
																																	402787753.9	0
																																	403469165.2	1
																																	403478260.2	1
																																	403483680.2	1
																																	403889826.1	1
																																	403892793.6	1
																																	403896342.4	1
																																	404111916.6	1
																																	404116296.6	1
																																	404118214.1	1
																																	404316458.2	1
																																	404659067.4	1
																																	404674262.4	1
																																	404674537.4	1
																																	404829802.9	1
																																	404835052.9	1
																																	405339218.8	1
																																	405355493.8	1
																																	405356393.8	1
																																	405362843.8	1
																																	405386365	1
																																	405403678.8	1
																																	405422089.2	0
																																	405432189.2	1
																																	405441810.5	1
																																	405450689.2	1
																																	405450839.2	1
																																	405459860.5	1
																																	405468814.2	1
																																	405477189.2	1
																																	405485524.2	1
																																	405501764.2	1
																																	405535410.5	1
																																	405554439.2	1
																																	405580724.2	1
																																	406374331	1
																																	406379917.2	1
																																	406603813.9	1
																																	406607766.4	1
																																	406883296.9	1
																																	407077017.3	1
																																	407082707.3	1
																																	407110192.3	1
																																	407210432.3	1
																																	407211282.3	1
																																	407294957.3	1
																																	408311680.8	1
																																	409167005.8	1
																																	409258621.3	1
																																	409261637.5	1
																																	409735953.4	1
																																	410374333	1
																																	410376319.3	1
																																	410378808	1
																																	410787768.9	1
																																	410801798.9	1
																																	410806173.9	1
																																	410808610.2	1
																																	412292257.8	1
																																	412294257	1
																																	412296507	1
																																	412313587	1
																																	412776377.9	1
																																	412780572.9	1
																																	412786107.9	1
																																	413028728.3	1
																																	413233318.3	1
																																	413239068.3	1
																																	413245010	1
																																	413930629.7	1
																																	413931454.7	1
																																	413936004.7	1
																																	414551616	1
																																	414553466	1
																																	414556513.5	1
																																	414874646.4	1
																																	414877711.4	1
																																	415053986.9	1
																																	415056656.9	1
																																	415060128.1	1
																																	415063511.9	1
																																	415336812.3	1
																																	415531644	1
																																	415533627.8	1
																																	415535345.3	1
																																	415657228.2	1
																																	415721093.2	1
																																	415854823.2	1
																																	415879193.6	1
																																	415889898.6	1
																																	415900611.1	1
																																	415909963.6	1
																																	415919609.9	1
																																	415928638.6	1
																																	415937368.6	1
																																	415939548.6	1
																																	415945613.6	1
																																	415962423.6	1
																																	415970786.1	1
																																	415979109.9	1
																																	415980963.6	1
																																	416010963.6	1
																																	416040223.6	1
																																	416052923.6	1
																																	416828205.4	1
																																	417185765.9	1
																																	417188450.9	1
																																	417280840.9	1
																																	417287461.3	1
																																	417342311.3	1
																																	417345311.3	1
																																	417409871.3	1
																																	417417696.3	1
																																	418197977.6	1
																																	418199695.1	1
																																	418593459.8	1
																																	418595434.8	1
																																	419033064.4	1
																																	419036559.4	1
																																	419403549.8	1
																																	419406822.3	1
																																	419411604.8	1
																																	419979761.2	1
																																	419981761.2	1
																																	420554027	1
																																	420555252	1
																																	421152373.4	1
																																	421163059.6	1
																																	421286898.4	1
																																	421424833.8	1
																																	421425583.8	1
																																	421869899.7	1
																																	422165216.4	1
																																	422167295.1	1
																																	423081936.9	1
																																	423085976.9	1
																																	423090376.9	1
																																	423909193.2	1
																																	423913359.5	1
																																	424629649.5	1
																																	424636045.8	1
																																	425699698	1
																																	426545963.5	1
																																	426558063.5	0
																																	426985084	1
																																	427211249.4	1
																																	427318941.1	1
																																	427449829.9	1
																																	427645911.5	1
																																	428000916.2	1
																																	428012656.2	1
																																	428136616.2	1
																																	428253986.6	1
																																	428453607.1	1
																																	428524744.6	1
																																	428540722.1	1
																																	428555247.1	1
																																	428568543.3	1
																																	428581418.3	1
																																	428584182.1	1
																																	428611877.1	1
																																	428612002.1	1
																																	428684538.8	1
																																	428692622.5	1
																																	428692847.5	1
																																	428701663.8	1
																																	428710277.5	1
																																	428711963.8	1
																																	428718540	1
																																	428726938.8	1
																																	428761277.5	1
																																	428769413.8	1
																																	428776247.5	1
																																	428801788.8	1
																																	428811763.8	0
																																	428833642.5	1
																																	428868717.5	1
																																	428875963.8	1
																																	428884302.5	1
																																	428894027.5	1
																																	428902092.5	1
																																	429168068.4	1
																																	429246804.6	1
																																	429249008.4	1
																																	429250633.4	1
																																	429328108.4	1
																																	429343605.9	1
																																	429362663.4	1
																																	429392258.4	1
																																	429401658.8	1
																																	429438963.8	1
																																	429453603.8	1
																																	429456483.8	1
																																	429461608.8	1
																																	429466300.1	0
																																	429468983.8	1
																																	429472125.1	0
																																	429601551.3	1
																																	429682920.5	1
																																	429849149.3	1
																																	429937504.7	1
																																	429947941	1
																																	429955069.7	1
																																	429957574.7	1
																																	429961691	0
																																	429963466	0
																																	429965866	1
																																	429970416	0
																																	429972069.7	0
																																	430312915.2	1
																																	430589636	1
																																	430606636	1
																																	431180501.9	1
																																	432117578.7	1
																																	432232853.7	1
																																	432278434.1	1
																																	432284109.1	1
																																	432329654.1	1
																																	432333199.1	1
																																	432362229.1	1
																																	432377179.1	1
																																	432384045.4	1
																																	432394274.1	1
																																	432404084.1	1
																																	432414034.1	1
																																	432482579.6	1
																																	432589574.6	1
																																	432594969.6	1
																																	432597519.6	1
																																	432879661.3	1
																																	432895720	1
																																	433194480.9	1
																																	433287980.9	1
																																	433411990.9	1
																																	433592686.3	1
																																	433599897.6	1
																																	433615026.3	1
																																	433727518	1
																																	433905018	1
																																	434687153.5	1
																																	434692938.5	1
																																	435810802	1
																																	435831802	1
																																	436711942.1	1
																																	436714952.1	1
																																	436720113.3	1
																																	437546283.8	1
																																	437549583.8	1
																																	437557570.1	1
																																	438288795.2	1
																																	438292645.2	1
																																	438848136.1	1
																																	438863951.1	1
																																	438864926.1	1
																																	438867476.1	1
																																	438872881.1	1
																																	438885747.3	0
																																	438887272.3	0
																																	446581580.6	1
																																	448531219.2	1
																																	451089539	1
																																	451553252.4	1
																																	452738987.1	1
																																	452850867.1	1
																																	452854357.1	1
																																	452887432.1	1
																																	455652687.4	1
																																	457176130.1	1
																																	457786946.4	1
																																	457864196.4	1
																																	457869282.7	0
																																	457871108.9	0
																																	457876007.7	1
																																	457896803.1	1
																																	457909053.1	1
																																	457976961.8	1
																																	458052661.8	1
																																	458055431.8	1
																																	458058941.8	1
																																	458062228.1	1
																																	458064303.1	1
																																	458064628.1	1
																																	458066778.1	0
																																	458069131.8	1
																																	458072378.1	1
																																	458076328.1	1
																																	458077153.1	1
																																	458079928.1	1
																																	458081203.1	1
																																	458083678.1	0
																																	458086628.1	1
																																	458092903.1	1
																																	458094506.8	1
																																	458095631.8	1
																																	458096006.8	0
																																	458097703.1	0
																																	458099428.1	0
																																	458101478.1	0
																																	458104253.1	0
																																	458105053.1	0
																																	458106753.1	0
																																	458107953.1	0
																																	458109753.1	0
																																	458111053.1	0
																																	458112203.1	0
																																	458115981.8	1
																																	458118053.1	1
																																	458119731.8	1
																																	458122278.1	0
																																	458123403.1	0
																																	458124753.1	0
																																	458126978.1	0
																																	458130504.3	1
																																	458130557.3	1
																																	458133427.3	1
																																	458135073.5	1
																																	458138073.5	0
																																	458139423.5	0
																																	458139898.5	0
																																	458142898.5	0
																																	458145623.5	1
																																	458148073.5	0
																																	458149398.5	0
																																	458150223.5	0
																																	458151248.5	0
																																	458155673.5	0
																																	458157123.5	0
																																	458158923.5	0
																																	458160373.5	1
																																	458162252.3	1
																																	458163932.3	1
																																	458167298.5	0
																																	458189337.3	1
																																	458200252.3	1
																																	458205007.3	1
																																	458207037.3	1
																																	458212232.3	1
																																	460369591.3	1
																																	460660766.7	1
																																	461261339.3	1
																																	461322778	1
																																	461430828	1
																																	461526748.5	1
																																	461573238.5	1
																																	461626173.5	1
																																	461687813.5	1
																																	461762906.4	1
																																	461814968.9	1
																																	461823456.4	1
																																	461826258.9	1
																																	461838768.9	1
																																	461848583.9	1
																																	461851408.9	1
																																	461856643.9	1
																																	461864543.9	1
																																	461877255.2	1
																																	461887568.9	1
																																	461899006.4	1
																																	461900693.9	1
																																	461908433.9	1
																																	461912783.9	1
																																	461915833.9	1
																																	461917358.9	1
																																	461922708.9	1
																																	461929956.4	1
																																	461963575.6	1
																																	461974429.4	1
																																	461976329.4	1
																																	461989050.6	1
																																	461999376.9	1
																																	462004479.4	1
																																	462008129.4	1
																																	462009925.6	1
																																	462015034.4	1
																																	462024625.6	1
																																	462029479.4	1
																																	462033851.9	1
																																	462038475.6	1
																																	462040775.6	1
																																	462045050.6	0
																																	462045225.6	0
																																	462046989.4	0
																																	462056775.6	1
																																	462061409.4	1
																																	462072129.4	1
																																	462078154.4	1
																																	462080450.6	1
																																	462088400.6	0
																																	462099900.6	1
																																	462104214.4	1
																																	462110879.4	1
																																	462116200.6	1
																																	462117125.6	1
																																	462119804.4	1
																																	462122075.6	1
																																	462124234.4	1
																																	462130950.6	1
																																	462134650.6	1
																																	462134775.6	1
																																	462140700.6	1
																																	462145925.6	1
																																	462158704.4	1
																																	462162834.4	1
																																	462169421	1
																																	462174724.8	1
																																	462181096	1
																																	462186034.8	1
																																	462194074.8	1
																																	462198172.3	1
																																	462212746	1
																																	462221796	1
																																	462235896	1
																																	462236946	1
																																	462238746	1
																																	462243009.8	1
																																	462244996	1
																																	462252374.8	1
																																	462257546	1
																																	462258771	1
																																	462274496	1
																																	462274721	1
																																	462285759.8	1
																																	462289071	0
																																	462294899.8	1
																																	462305474.8	1
																																	462307121	1
																																	462314079.8	1
																																	462317834.8	1
																																	462342571	1
																																	462351554.8	1
																																	462356979.8	1
																																	462362699.8	1
																																	462364849.8	1
																																	462365099.8	1
																																	462367696	1
																																	462371446	1
																																	462375299.8	1
																																	462384284.8	1
																																	462390821	1
																																	462397759.8	1
																																	462400899.8	1
																																	462402634.8	1
																																	462409425.2	1
																																	462414870.2	1
																																	462419270.2	0
																																	462420520.2	0
																																	462427005.2	1
																																	462428870.2	1
																																	462430916.5	1
																																	462440120.2	1
																																	462443466.5	1
																																	462446541.5	1
																																	462450466.5	1
																																	462460441.5	1
																																	462465330.2	1
																																	462474741.5	1
																																	462496030.2	1
																																	462502825.2	1
																																	462521320.2	1
																																	462527645.2	1
																																	462529700.2	1
																																	462535670.2	1
																																	462540495.2	1
																																	462546580.2	1
																																	462597480.2	1
																																	462604720.2	1
																																	462610200.2	1
																																	462624555.2	1
																																	462635850.2	1
																																	462650440.7	1
																																	462665150.7	1
																																	462676790.7	1
																																	462678315.7	1
																																	462691361.9	1
																																	462715720.7	1
																																	462718550.7	1
																																	462727286.9	1
																																	462732363.2	1
																																	462759175.7	1
																																	462792665.7	1
																																	462826945.7	1
																																	462881611.1	1
																																	462888996.1	1
																																	462902986.1	1
																																	462912946.1	1
																																	462921108.6	1
																																	462948796.1	1
																																	462954666.1	1
																																	462978761.1	1
																																	462987983.6	1
																																	463034482.4	1
																																	463048407.4	1
																																	463085671.1	1
																																	463088883.6	1
																																	463099357.4	1
																																	463111886.1	1
																																	463185691.6	1
																																	463206761.6	1
																																	463210891.6	1
																																	463264131.6	1
																																	463267616.6	1
																																	463359437	1
																																	463369477	1
																																	463380782	1
																																	463382877	1
																																	463405298.3	1
																																	463408052	1
																																	463415627	1
																																	463419857	1
																																	463451252	1
																																	463455132	1
																																	463460382	1
																																	463469177	1
																																	463482648.3	1
																																	463499602	1
																																	463511832	1
																																	463514812	1
																																	463521427	1
																																	463527702	1
																																	463534487	1
																																	463537798.3	1
																																	463543302	1
																																	463544949.5	1
																																	463547127	1
																																	463552724.5	1
																																	463556262	1
																																	463561477	1
																																	463568502	1
																																	463578687	1
																																	463585623.3	1
																																	463587373.3	1
																																	463591948.3	1
																																	463594468.7	1
																																	463601107.4	0
																																	463602843.7	0
																																	463605527.4	1
																																	463607197.4	1
																																	463617593.7	1
																																	463619297.4	1
																																	463632282.4	1
																																	463635143.7	0
																																	463635493.7	0
																																	463637093.7	0
																																	463641172.4	1
																																	463651419.9	1
																																	463653068.7	1
																																	463655622.4	1
																																	463658294.9	1
																																	463662693.7	1
																																	463675872.4	1
																																	463676172.4	1
																																	463688768.7	1
																																	463690794.9	1
																																	463695593.7	1
																																	463697232.4	1
																																	463701282.4	1
																																	463706993.7	1
																																	463707143.7	1
																																	463712032.4	1
																																	463719632.4	1
																																	463727257.4	1
																																	463728952.4	1
																																	463730968.7	1
																																	463739722.4	1
																																	463744093.7	1
																																	463750172.4	1
																																	463750397.4	1
																																	463751897.4	1
																																	463757552.4	1
																																	463761257.4	1
																																	463810852.4	1
																																	463831139.1	1
																																	463838452.9	1
																																	463946467.9	1
																																	463962440.4	1
																																	463964347.9	1
																																	463976877.9	1
																																	463979314.1	1
																																	463981289.1	1
																																	463988792.9	1
																																	463993522.9	1
																																	464002242.9	1
																																	464021397.9	1
																																	464026502.9	1
																																	464052877.9	1
																																	464079298.3	1
																																	464104913.3	1
																																	464115138.3	1
																																	464141163.3	1
																																	464159134.6	1
																																	464185768.3	1
																																	464193463.3	1
																																	464197238.3	1
																																	464201784.6	1
																																	464208163.3	1
																																	464210609.6	1
																																	464223993.3	1
																																	464232438.3	1
																																	464235493.3	1
																																	464284263.3	1
																																	464312808.8	1
																																	464314658.8	1
																																	464316258.8	1
																																	464334068.8	1
																																	464345793.8	1
																																	464354783.8	1
																																	464383488.8	1
																																	464419018.8	1
																																	464434343.8	1
																																	464499980	1
																																	464552504.2	1
																																	464580159.2	1
																																	464608914.2	1
																																	464618329.2	1
																																	464622689.2	1
																																	464636450.5	1
																																	464685014.2	1
																																	464740851.7	1
																																	464768184.2	1
																																	464826234.7	1
																																	464832209.7	1
																																	464850529.7	1
																																	464863479.7	1
																																	464868374.7	1
																																	464873720.9	1
																																	464880434.7	1
																																	464882370.9	1
																																	464886845.9	1
																																	464892445.9	1
																																	464892695.9	1
																																	464896809.7	1
																																	464902045.9	1
																																	464908999.7	1
																																	464914745.9	1
																																	464916370.9	1
																																	464924545.9	1
																																	464928445.9	1
																																	464930124.7	1
																																	464930524.7	1
																																	464941970.9	1
																																	464950647.2	1
																																	464952920.9	1
																																	464955674.7	1
																																	464960199.7	1
																																	464964695.9	0
																																	464966699.7	0
																																	464970474.7	1
																																	464978345.9	1
																																	464979645.9	1
																																	464981349.7	1
																																	464985099.7	1
																																	464991359.7	1
																																	464996499.7	1
																																	465000759.7	1
																																	465002574.7	1
																																	465004297.2	1
																																	465015324.7	1
																																	465025675.1	1
																																	465033541.4	1
																																	465043380.1	1
																																	465046725.1	0
																																	465057845.1	1
																																	465077030.1	1
																																	465102980.1	1
																																	465110780.1	1
																																	465122016.4	1
																																	465133095.1	1
																																	465162941.4	1
																																	465174891.4	1
																																	465176980.1	1
																																	465177330.1	1
																																	465178995.1	1
																																	465182595.1	1
																																	465191317.6	1
																																	465197116.4	1
																																	465198816.4	1
																																	465204895.1	1
																																	465212466.4	0
																																	465214075.1	0
																																	465215750.1	1
																																	465225445.1	1
																																	465228155.1	1
																																	465232767.6	1
																																	465237020.1	1
																																	465240650.1	1
																																	465257665.5	1
																																	465264690.5	1
																																	465274911.8	1
																																	465276570.5	1
																																	465280850.5	1
																																	465283586.8	1
																																	465292415.5	1
																																	465303336.8	1
																																	465305311.8	1
																																	465306970.5	1
																																	465309175.5	1
																																	465317950.5	1
																																	465320340.5	1
																																	465322490.5	1
																																	465337411.8	1
																																	465339086.8	1
																																	465346395.5	1
																																	465351686.8	0
